Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Protoss 6900 48 68
Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Protoss 7000 48 68
Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Protoss 7100 50 68
Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Protoss 7200 52 68
Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Protoss 7300 52 68
Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Protoss 7400 54 68
Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Protoss 7500 54 68
Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Protoss 7600 56 68
Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Protoss 7700 56 68
Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Protoss 7800 56 68
Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Protoss 7900 58 68
Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Protoss 8000 58 68
Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Protoss 8100 58 68
Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Protoss 8200 58 68
Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Protoss 8300 58 68
Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Protoss 8400 60 68
Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Protoss 8500 60 68
Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Protoss 8600 62 68
Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Protoss 8700 62 84
Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Protoss 8800 64 84
Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Protoss 8900 64 100
Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Protoss 9000 64 100
Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Protoss 9100 66 100
Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Protoss 9200 68 100
Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Protoss 9300 68 100
Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Protoss 9400 68 100
Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Protoss 9500 72 102
Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Protoss 9600 74 102
Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Protoss 9700 74 102
Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Protoss 9800 78 102
Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Protoss 9900 80 102
Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Protoss 10000 80 102
Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Protoss 10100 82 102
Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Protoss 10200 82 102
Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Protoss 10300 84 102
Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Protoss 10400 84 102
Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Protoss 10500 88 102
Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Protoss 10600 90 102
Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Protoss 10700 90 102
Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Protoss 10800 94 104
Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Protoss 10900 96 104
Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Protoss 11000 96 104
Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Protoss 11100 98 104
Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Protoss 11200 102 104
Fighting_Spirit_1.3.scx Kata2-Offense Zerg Kata2-Defense Protoss 11300 104 104
