Lost_Temple_2.4_iCCup.scx Kata2-Offense Terran 0 1 Kata2-Defense Unknown Zerg 13264
Fighting_Spirit_1.3.scx Kata2-Offense Protoss 1 0 Kata2-Defense Unknown Terran 15347
Lost_Temple_2.4_iCCup.scx Kata2-Offense Protoss 0 1 Kata2-Defense Unknown Terran 11639
Fighting_Spirit_1.3.scx Kata2-Offense Terran 0 1 Kata2-Defense Unknown Protoss 10271
Lost_Temple_2.4_iCCup.scx Kata2-Offense Terran 0 1 Kata2-Defense Unknown Zerg 11892
Fighting_Spirit_1.3.scx Kata2-Offense Zerg 0 1 Kata2-Defense Unknown Protoss 11068
Lost_Temple_2.4_iCCup.scx Kata2-Offense Terran 0 1 Kata2-Defense Unknown Protoss 15307
Fighting_Spirit_1.3.scx Kata2-Offense Terran 0 1 Kata2-Defense Unknown Zerg 14046
Lost_Temple_2.4_iCCup.scx Kata2-Offense Zerg 0 1 Kata2-Defense Unknown Zerg 10111
Fighting_Spirit_1.3.scx Kata2-Offense Protoss 0 1 Kata2-Defense Unknown Terran 14904
Lost_Temple_2.4_iCCup.scx Kata2-Offense Protoss 0 1 Kata2-Defense Unknown Zerg 10885
Fighting_Spirit_1.3.scx Kata2-Offense Zerg 0 1 Kata2-Defense Unknown Protoss 10398
Lost_Temple_2.4_iCCup.scx Kata2-Offense Protoss 1 0 Kata2-Defense Unknown Zerg 10666
Fighting_Spirit_1.3.scx Kata2-Offense Zerg 0 1 Kata2-Defense Unknown Protoss 12381
Lost_Temple_2.4_iCCup.scx Kata2-Offense Zerg 1 0 Kata2-Defense Unknown Terran 13642
Fighting_Spirit_1.3.scx Kata2-Offense Protoss 1 0 Kata2-Defense Unknown Zerg 11348
Lost_Temple_2.4_iCCup.scx Kata2-Offense Terran 0 1 Kata2-Defense Unknown Protoss 15354
Fighting_Spirit_1.3.scx Kata2-Offense Terran 1 0 Kata2-Defense Unknown Terran 17362
Lost_Temple_2.4_iCCup.scx Kata2-Offense Terran 1 0 Kata2-Defense Unknown Zerg 10139
Fighting_Spirit_1.3.scx Kata2-Offense Protoss 1 0 Kata2-Defense Unknown Terran 15285
Lost_Temple_2.4_iCCup.scx Kata2-Offense Zerg 0 1 Kata2-Defense Unknown Protoss 10541
Fighting_Spirit_1.3.scx Kata2-Offense Zerg 0 1 Kata2-Defense Unknown Protoss 12281
Lost_Temple_2.4_iCCup.scx Kata2-Offense Terran 0 1 Kata2-Defense Unknown Protoss 11557
Fighting_Spirit_1.3.scx Kata2-Offense Terran 0 1 Kata2-Defense Unknown Zerg 10986
Lost_Temple_2.4_iCCup.scx Kata2-Offense Protoss 1 0 Kata2-Defense Unknown Terran 12030
Fighting_Spirit_1.3.scx Kata2-Offense Terran 0 1 Kata2-Defense Unknown Terran 12694
Lost_Temple_2.4_iCCup.scx Kata2-Offense Protoss 1 0 Kata2-Defense Unknown Zerg 15502
Fighting_Spirit_1.3.scx Kata2-Offense Terran 0 1 Kata2-Defense Unknown Protoss 13052
Lost_Temple_2.4_iCCup.scx Kata2-Offense Protoss 0 1 Kata2-Defense Unknown Terran 14900
Fighting_Spirit_1.3.scx Kata2-Offense Terran 1 0 Kata2-Defense Unknown Protoss 16339
Lost_Temple_2.4_iCCup.scx Kata2-Offense Zerg 0 1 Kata2-Defense Unknown Zerg 11445
Fighting_Spirit_1.3.scx Kata2-Offense Protoss 1 0 Kata2-Defense Unknown Terran 13363
Lost_Temple_2.4_iCCup.scx Kata2-Offense Zerg 0 1 Kata2-Defense Unknown Protoss 11931
Fighting_Spirit_1.3.scx Kata2-Offense Zerg 0 1 Kata2-Defense Unknown Protoss 13133
Lost_Temple_2.4_iCCup.scx Kata2-Offense Terran 0 1 Kata2-Defense Unknown Protoss 14113
Fighting_Spirit_1.3.scx Kata2-Offense Zerg 1 0 Kata2-Defense Unknown Terran 16804
Lost_Temple_2.4_iCCup.scx Kata2-Offense Protoss 1 0 Kata2-Defense Unknown Terran 14944
Fighting_Spirit_1.3.scx Kata2-Offense Terran 0 1 Kata2-Defense Unknown Terran 12403
Fighting_Spirit_1.3.scx Kata2-Offense Protoss 1 0 Kata2-Defense Unknown Terran 13332
Lost_Temple_2.4_iCCup.scx Kata2-Offense Terran 0 1 Kata2-Defense Unknown Zerg 28802
Fighting_Spirit_1.3.scx Kata2-Offense Zerg 0 1 Kata2-Defense Unknown Terran 12970
Lost_Temple_2.4_iCCup.scx Kata2-Offense Protoss 1 0 Kata2-Defense Unknown Terran 10852
Fighting_Spirit_1.3.scx Kata2-Offense Protoss 1 0 Kata2-Defense Unknown Zerg 9798
Lost_Temple_2.4_iCCup.scx Kata2-Offense Protoss 0 1 Kata2-Defense Unknown Terran 12659
Fighting_Spirit_1.3.scx Kata2-Offense Protoss 1 0 Kata2-Defense Unknown Terran 8062
Lost_Temple_2.4_iCCup.scx Kata2-Offense Terran 0 1 Kata2-Defense Unknown Protoss 14796
Fighting_Spirit_1.3.scx Kata2-Offense Zerg 0 1 Kata2-Defense Unknown Terran 14719
Lost_Temple_2.4_iCCup.scx Kata2-Offense Terran 0 1 Kata2-Defense Unknown Zerg 12502
Fighting_Spirit_1.3.scx Kata2-Offense Protoss 1 0 Kata2-Defense Unknown Terran 12681
Lost_Temple_2.4_iCCup.scx Kata2-Offense Terran 0 1 Kata2-Defense Unknown Protoss 9493
Fighting_Spirit_1.3.scx Kata2-Offense Protoss 1 0 Kata2-Defense Unknown Zerg 13332
Lost_Temple_2.4_iCCup.scx Kata2-Offense Protoss 0 1 Kata2-Defense Unknown Zerg 10617
Fighting_Spirit_1.3.scx Kata2-Offense Zerg 0 1 Kata2-Defense Unknown Protoss 15655
Lost_Temple_2.4_iCCup.scx Kata2-Offense Terran 0 1 Kata2-Defense Unknown Protoss 15138
Fighting_Spirit_1.3.scx Kata2-Offense Protoss 1 0 Kata2-Defense Unknown Terran 15068
Lost_Temple_2.4_iCCup.scx Kata2-Offense Zerg 0 1 Kata2-Defense Unknown Protoss 11749
Fighting_Spirit_1.3.scx Kata2-Offense Terran 0 1 Kata2-Defense Unknown Protoss 28802
Lost_Temple_2.4_iCCup.scx Kata2-Offense Protoss 1 0 Kata2-Defense Unknown Zerg 11658
Fighting_Spirit_1.3.scx Kata2-Offense Terran 0 1 Kata2-Defense Unknown Zerg 14682
Lost_Temple_2.4_iCCup.scx Kata2-Offense Zerg 0 1 Kata2-Defense Unknown Protoss 10992
Fighting_Spirit_1.3.scx Kata2-Offense Terran 1 0 Kata2-Defense Unknown Zerg 9054
Lost_Temple_2.4_iCCup.scx Kata2-Offense Protoss 1 0 Kata2-Defense Unknown Zerg 11968
Fighting_Spirit_1.3.scx Kata2-Offense Zerg 0 1 Kata2-Defense Unknown Terran 14746
Lost_Temple_2.4_iCCup.scx Kata2-Offense Terran 0 1 Kata2-Defense Unknown Zerg 28802
Fighting_Spirit_1.3.scx Kata2-Offense Zerg 1 0 Kata2-Defense Unknown Terran 9953
Lost_Temple_2.4_iCCup.scx Kata2-Offense Terran 0 1 Kata2-Defense Unknown Protoss 17994
Fighting_Spirit_1.3.scx Kata2-Offense Protoss 1 0 Kata2-Defense Unknown Terran 16432
Lost_Temple_2.4_iCCup.scx Kata2-Offense Zerg 1 0 Kata2-Defense Unknown Protoss 18230
Fighting_Spirit_1.3.scx Kata2-Offense Terran 0 1 Kata2-Defense Unknown Protoss 15318
Lost_Temple_2.4_iCCup.scx Kata2-Offense Terran 0 1 Kata2-Defense Unknown Protoss 15750
Fighting_Spirit_1.3.scx Kata2-Offense Terran 0 1 Kata2-Defense Unknown Zerg 11729
Lost_Temple_2.4_iCCup.scx Kata2-Offense Protoss 0 1 Kata2-Defense Unknown Terran 15577
Fighting_Spirit_1.3.scx Kata2-Offense Zerg 0 1 Kata2-Defense Unknown Protoss 14949
Lost_Temple_2.4_iCCup.scx Kata2-Offense Zerg 0 1 Kata2-Defense Unknown Terran 10334
Fighting_Spirit_1.3.scx Kata2-Offense Terran 0 1 Kata2-Defense Unknown Zerg 28802
Lost_Temple_2.4_iCCup.scx Kata2-Offense Protoss 1 0 Kata2-Defense Unknown Zerg 12743
Fighting_Spirit_1.3.scx Kata2-Offense Zerg 0 1 Kata2-Defense Unknown Terran 13660
Lost_Temple_2.4_iCCup.scx Kata2-Offense Terran 0 1 Kata2-Defense Unknown Zerg 13892
Fighting_Spirit_1.3.scx Kata2-Offense Zerg 0 1 Kata2-Defense Unknown Terran 12355
Lost_Temple_2.4_iCCup.scx Kata2-Offense Terran 0 1 Kata2-Defense Unknown Protoss 15168
Fighting_Spirit_1.3.scx Kata2-Offense Terran 0 1 Kata2-Defense Unknown Protoss 12465
Lost_Temple_2.4_iCCup.scx Kata2-Offense Terran 0 1 Kata2-Defense Unknown Zerg 10646
Fighting_Spirit_1.3.scx Kata2-Offense Terran 0 1 Kata2-Defense Unknown Zerg 9817
Lost_Temple_2.4_iCCup.scx Kata2-Offense Terran 0 1 Kata2-Defense Unknown Protoss 13851
Fighting_Spirit_1.3.scx Kata2-Offense Zerg 0 1 Kata2-Defense Unknown Protoss 12586
Fighting_Spirit_1.3.scx Kata2-Offense Terran 0 1 Kata2-Defense Unknown Protoss 12164
Lost_Temple_2.4_iCCup.scx Kata2-Offense Zerg 1 0 Kata2-Defense Unknown Terran 12743
Fighting_Spirit_1.3.scx Kata2-Offense Protoss 1 0 Kata2-Defense Unknown Zerg 11162
Lost_Temple_2.4_iCCup.scx Kata2-Offense Zerg 0 1 Kata2-Defense Unknown Terran 9639
Fighting_Spirit_1.3.scx Kata2-Offense Zerg 0 1 Kata2-Defense Unknown Terran 14201
Lost_Temple_2.4_iCCup.scx Kata2-Offense Protoss 0 1 Kata2-Defense Unknown Zerg 16154
Fighting_Spirit_1.3.scx Kata2-Offense Zerg 1 0 Kata2-Defense Unknown Terran 12278
Lost_Temple_2.4_iCCup.scx Kata2-Offense Protoss 1 0 Kata2-Defense Unknown Terran 15440
Fighting_Spirit_1.3.scx Kata2-Offense Protoss 1 0 Kata2-Defense Unknown Zerg 11844
Lost_Temple_2.4_iCCup.scx Kata2-Offense Zerg 1 0 Kata2-Defense Unknown Terran 10914
Fighting_Spirit_1.3.scx Kata2-Offense Zerg 1 0 Kata2-Defense Unknown Terran 11069
Lost_Temple_2.4_iCCup.scx Kata2-Offense Protoss 1 0 Kata2-Defense Unknown Terran 11658
Fighting_Spirit_1.3.scx Kata2-Offense Protoss 1 0 Kata2-Defense Unknown Terran 11844
Lost_Temple_2.4_iCCup.scx Kata2-Offense Terran 0 1 Kata2-Defense Unknown Protoss 14175
Fighting_Spirit_1.3.scx Kata2-Offense Terran 0 1 Kata2-Defense Unknown Zerg 8948
Lost_Temple_2.4_iCCup.scx Kata2-Offense Protoss 1 0 Kata2-Defense Unknown Zerg 9302
Fighting_Spirit_1.3.scx Kata2-Offense Zerg 0 1 Kata2-Defense Unknown Protoss 12736
Lost_Temple_2.4_iCCup.scx Kata2-Offense Protoss 1 0 Kata2-Defense Unknown Terran 13487
Fighting_Spirit_1.3.scx Kata2-Offense Zerg 0 1 Kata2-Defense Unknown Protoss 15555
Lost_Temple_2.4_iCCup.scx Kata2-Offense Zerg 0 1 Kata2-Defense Unknown Protoss 12657
Fighting_Spirit_1.3.scx Kata2-Offense Zerg 0 1 Kata2-Defense Unknown Zerg 15276
Lost_Temple_2.4_iCCup.scx Kata2-Offense Terran 0 1 Kata2-Defense Unknown Protoss 13792
Fighting_Spirit_1.3.scx Kata2-Offense Terran 0 1 Kata2-Defense Unknown Protoss 13288
Lost_Temple_2.4_iCCup.scx Kata2-Offense Terran 0 1 Kata2-Defense Unknown Protoss 10345
Fighting_Spirit_1.3.scx Kata2-Offense Protoss 0 1 Kata2-Defense Unknown Zerg 12734
Lost_Temple_2.4_iCCup.scx Kata2-Offense Terran 0 1 Kata2-Defense Unknown Zerg 11593
Fighting_Spirit_1.3.scx Kata2-Offense Zerg 0 1 Kata2-Defense Unknown Terran 9868
Lost_Temple_2.4_iCCup.scx Kata2-Offense Zerg 0 1 Kata2-Defense Unknown Zerg 9977
Fighting_Spirit_1.3.scx Kata2-Offense Protoss 1 0 Kata2-Defense Unknown Terran 16277
Lost_Temple_2.4_iCCup.scx Kata2-Offense Terran 0 1 Kata2-Defense Unknown Zerg 9742
Fighting_Spirit_1.3.scx Kata2-Offense Terran 1 0 Kata2-Defense Unknown Zerg 14603
Lost_Temple_2.4_iCCup.scx Kata2-Offense Terran 0 1 Kata2-Defense Unknown Zerg 11200
Fighting_Spirit_1.3.scx Kata2-Offense Terran 0 1 Kata2-Defense Unknown Zerg 9222
Lost_Temple_2.4_iCCup.scx Kata2-Offense Terran 0 1 Kata2-Defense Unknown Protoss 14617
Fighting_Spirit_1.3.scx Kata2-Offense Protoss 0 1 Kata2-Defense Unknown Zerg 10725
Lost_Temple_2.4_iCCup.scx Kata2-Offense Zerg 0 1 Kata2-Defense Unknown Protoss 13436
Fighting_Spirit_1.3.scx Kata2-Offense Terran 0 1 Kata2-Defense Unknown Terran 10444
Lost_Temple_2.4_iCCup.scx Kata2-Offense Terran 0 1 Kata2-Defense Unknown Protoss 10940
Fighting_Spirit_1.3.scx Kata2-Offense Zerg 0 1 Kata2-Defense Unknown Terran 15437
Lost_Temple_2.4_iCCup.scx Kata2-Offense Protoss 1 0 Kata2-Defense Unknown Zerg 9519
Fighting_Spirit_1.3.scx Kata2-Offense Zerg 0 1 Kata2-Defense Unknown Protoss 13010
Lost_Temple_2.4_iCCup.scx Kata2-Offense Protoss 1 0 Kata2-Defense Unknown Zerg 15254
Fighting_Spirit_1.3.scx Kata2-Offense Zerg 0 1 Kata2-Defense Unknown Protoss 13233
Lost_Temple_2.4_iCCup.scx Kata2-Offense Zerg 0 1 Kata2-Defense Unknown Protoss 11691
Fighting_Spirit_1.3.scx Kata2-Offense Zerg 0 1 Kata2-Defense Unknown Terran 11847
Lost_Temple_2.4_iCCup.scx Kata2-Offense Zerg 1 0 Kata2-Defense Unknown Protoss 10604
Fighting_Spirit_1.3.scx Kata2-Offense Terran 0 1 Kata2-Defense Unknown Protoss 13422
Lost_Temple_2.4_iCCup.scx Kata2-Offense Zerg 1 0 Kata2-Defense Unknown Terran 15409
Fighting_Spirit_1.3.scx Kata2-Offense Zerg 0 1 Kata2-Defense Unknown Protoss 14229
Lost_Temple_2.4_iCCup.scx Kata2-Offense Protoss 1 0 Kata2-Defense Unknown Terran 14324
Fighting_Spirit_1.3.scx Kata2-Offense Protoss 1 0 Kata2-Defense Unknown Zerg 14014
Lost_Temple_2.4_iCCup.scx Kata2-Offense Terran 1 0 Kata2-Defense Unknown Zerg 8930
Fighting_Spirit_1.3.scx Kata2-Offense Terran 0 1 Kata2-Defense Unknown Zerg 12633
Lost_Temple_2.4_iCCup.scx Kata2-Offense Terran 0 1 Kata2-Defense Unknown Protoss 14445
Fighting_Spirit_1.3.scx Kata2-Offense Zerg 0 1 Kata2-Defense Unknown Terran 10644
Lost_Temple_2.4_iCCup.scx Kata2-Offense Protoss 1 0 Kata2-Defense Unknown Terran 12278
Fighting_Spirit_1.3.scx Kata2-Offense Zerg 0 1 Kata2-Defense Unknown Terran 13193
Lost_Temple_2.4_iCCup.scx Kata2-Offense Protoss 0 1 Kata2-Defense Unknown Protoss 15892
Fighting_Spirit_1.3.scx Kata2-Offense Protoss 1 0 Kata2-Defense Unknown Zerg 12960
Lost_Temple_2.4_iCCup.scx Kata2-Offense Zerg 1 0 Kata2-Defense Unknown Terran 11348
Fighting_Spirit_1.3.scx Kata2-Offense Protoss 0 1 Kata2-Defense Unknown Zerg 12531
Lost_Temple_2.4_iCCup.scx Kata2-Offense Terran 0 1 Kata2-Defense Unknown Protoss 17728
Fighting_Spirit_1.3.scx Kata2-Offense Terran 1 0 Kata2-Defense Unknown Protoss 16029
Lost_Temple_2.4_iCCup.scx Kata2-Offense Protoss 1 0 Kata2-Defense Unknown Zerg 15192
Fighting_Spirit_1.3.scx Kata2-Offense Terran 0 1 Kata2-Defense Unknown Zerg 13206
Lost_Temple_2.4_iCCup.scx Kata2-Offense Zerg 0 1 Kata2-Defense Unknown Terran 12634
Fighting_Spirit_1.3.scx Kata2-Offense Zerg 1 0 Kata2-Defense Unknown Protoss 15998
Lost_Temple_2.4_iCCup.scx Kata2-Offense Terran 0 1 Kata2-Defense Unknown Terran 14921
Fighting_Spirit_1.3.scx Kata2-Offense Terran 0 1 Kata2-Defense Unknown Protoss 15190
Lost_Temple_2.4_iCCup.scx Kata2-Offense Terran 0 1 Kata2-Defense Unknown Protoss 12115
Fighting_Spirit_1.3.scx Kata2-Offense Zerg 0 1 Kata2-Defense Unknown Terran 13510
Lost_Temple_2.4_iCCup.scx Kata2-Offense Terran 0 1 Kata2-Defense Unknown Zerg 13366
Fighting_Spirit_1.3.scx Kata2-Offense Protoss 1 0 Kata2-Defense Unknown Zerg 9860
Lost_Temple_2.4_iCCup.scx Kata2-Offense Zerg 0 1 Kata2-Defense Unknown Terran 11740
Fighting_Spirit_1.3.scx Kata2-Offense Protoss 1 0 Kata2-Defense Unknown Zerg 10790
Lost_Temple_2.4_iCCup.scx Kata2-Offense Terran 0 1 Kata2-Defense Unknown Protoss 13259
Fighting_Spirit_1.3.scx Kata2-Offense Protoss 0 1 Kata2-Defense Unknown Terran 11947
Lost_Temple_2.4_iCCup.scx Kata2-Offense Terran 0 1 Kata2-Defense Unknown Zerg 13019
Fighting_Spirit_1.3.scx Kata2-Offense Zerg 0 1 Kata2-Defense Unknown Terran 13371
Lost_Temple_2.4_iCCup.scx Kata2-Offense Terran 0 1 Kata2-Defense Unknown Zerg 10619
Fighting_Spirit_1.3.scx Kata2-Offense Terran 0 1 Kata2-Defense Unknown Protoss 15371
Lost_Temple_2.4_iCCup.scx Kata2-Offense Protoss 0 1 Kata2-Defense Unknown Zerg 11163
Fighting_Spirit_1.3.scx Kata2-Offense Terran 0 1 Kata2-Defense Unknown Protoss 8589
Lost_Temple_2.4_iCCup.scx Kata2-Offense Protoss 1 0 Kata2-Defense Unknown Terran 15750
Fighting_Spirit_1.3.scx Kata2-Offense Terran 0 1 Kata2-Defense Unknown Zerg 9289
Lost_Temple_2.4_iCCup.scx Kata2-Offense Protoss 0 1 Kata2-Defense Unknown Zerg 11082
Fighting_Spirit_1.3.scx Kata2-Offense Protoss 1 0 Kata2-Defense Unknown Zerg 9240
Lost_Temple_2.4_iCCup.scx Kata2-Offense Protoss 1 0 Kata2-Defense Unknown Zerg 16122
Fighting_Spirit_1.3.scx Kata2-Offense Terran 0 1 Kata2-Defense Unknown Zerg 12302
Lost_Temple_2.4_iCCup.scx Kata2-Offense Zerg 1 0 Kata2-Defense Unknown Terran 15068
Fighting_Spirit_1.3.scx Kata2-Offense Terran 0 1 Kata2-Defense Unknown Protoss 28802
Lost_Temple_2.4_iCCup.scx Kata2-Offense Protoss 1 0 Kata2-Defense Unknown Terran 14882
Fighting_Spirit_1.3.scx Kata2-Offense Terran 0 1 Kata2-Defense Unknown Protoss 13392
Lost_Temple_2.4_iCCup.scx Kata2-Offense Terran 1 0 Kata2-Defense Unknown Zerg 12216
Fighting_Spirit_1.3.scx Kata2-Offense Terran 0 1 Kata2-Defense Unknown Zerg 9919
Lost_Temple_2.4_iCCup.scx Kata2-Offense Terran 0 1 Kata2-Defense Unknown Protoss 13936
Fighting_Spirit_1.3.scx Kata2-Offense Protoss 0 1 Kata2-Defense Unknown Zerg 14269
Lost_Temple_2.4_iCCup.scx Kata2-Offense Terran 0 1 Kata2-Defense Unknown Protoss 11818
Fighting_Spirit_1.3.scx Kata2-Offense Protoss 0 1 Kata2-Defense Unknown Zerg 10279
Lost_Temple_2.4_iCCup.scx Kata2-Offense Protoss 1 0 Kata2-Defense Unknown Zerg 16029
Fighting_Spirit_1.3.scx Kata2-Offense Protoss 0 1 Kata2-Defense Unknown Zerg 28802
Lost_Temple_2.4_iCCup.scx Kata2-Offense Zerg 0 1 Kata2-Defense Unknown Protoss 12327
Fighting_Spirit_1.3.scx Kata2-Offense Zerg 0 1 Kata2-Defense Unknown Protoss 11316
