Lost_Temple_2.4_iCCup.scx Kata2-Defense Protoss 1 0 Kata2-Offense Unknown Terran 15781
Fighting_Spirit_1.3.scx Kata2-Defense Zerg 1 0 Kata2-Offense Unknown Terran 11751
Lost_Temple_2.4_iCCup.scx Kata2-Defense Terran 1 0 Kata2-Offense Unknown Protoss 15595
Fighting_Spirit_1.3.scx Kata2-Defense Protoss 1 0 Kata2-Offense Unknown Zerg 14975
Lost_Temple_2.4_iCCup.scx Kata2-Defense Terran 1 0 Kata2-Offense Unknown Zerg 10356
Fighting_Spirit_1.3.scx Kata2-Defense Zerg 1 0 Kata2-Offense Unknown Terran 28832
Lost_Temple_2.4_iCCup.scx Kata2-Defense Zerg 0 1 Kata2-Offense Unknown Protoss 12712
Fighting_Spirit_1.3.scx Kata2-Defense Terran 1 0 Kata2-Offense Unknown Zerg 13673
Lost_Temple_2.4_iCCup.scx Kata2-Defense Zerg 1 0 Kata2-Offense Unknown Terran 13921
Fighting_Spirit_1.3.scx Kata2-Defense Terran 1 0 Kata2-Offense Unknown Zerg 12371
Lost_Temple_2.4_iCCup.scx Kata2-Defense Protoss 1 0 Kata2-Offense Unknown Terran 15192
Fighting_Spirit_1.3.scx Kata2-Defense Protoss 1 0 Kata2-Offense Unknown Terran 12495
Lost_Temple_2.4_iCCup.scx Kata2-Defense Zerg 1 0 Kata2-Offense Unknown Terran 10666
Fighting_Spirit_1.3.scx Kata2-Defense Zerg 1 0 Kata2-Offense Unknown Terran 9829
Lost_Temple_2.4_iCCup.scx Kata2-Defense Protoss 1 0 Kata2-Offense Unknown Terran 13859
Fighting_Spirit_1.3.scx Kata2-Defense Protoss 1 0 Kata2-Offense Unknown Zerg 12619
Lost_Temple_2.4_iCCup.scx Kata2-Defense Terran 0 1 Kata2-Offense Unknown Zerg 64802
Fighting_Spirit_1.3.scx Kata2-Defense Protoss 1 0 Kata2-Offense Unknown Terran 12185
Lost_Temple_2.4_iCCup.scx Kata2-Defense Terran 0 1 Kata2-Offense Unknown Zerg 12733
Fighting_Spirit_1.3.scx Kata2-Defense Zerg 0 1 Kata2-Offense Unknown Protoss 11134
Lost_Temple_2.4_iCCup.scx Kata2-Defense Terran 1 0 Kata2-Offense Unknown Zerg 9674
Fighting_Spirit_1.3.scx Kata2-Defense Terran 1 0 Kata2-Offense Unknown Zerg 14231
Lost_Temple_2.4_iCCup.scx Kata2-Defense Zerg 1 0 Kata2-Offense Unknown Protoss 16184
Fighting_Spirit_1.3.scx Kata2-Defense Terran 0 1 Kata2-Offense Unknown Zerg 12269
Lost_Temple_2.4_iCCup.scx Kata2-Defense Terran 0 1 Kata2-Offense Unknown Protoss 15430
Fighting_Spirit_1.3.scx Kata2-Defense Zerg 0 1 Kata2-Offense Unknown Protoss 11814
Lost_Temple_2.4_iCCup.scx Kata2-Defense Terran 0 1 Kata2-Offense Unknown Zerg 10892
Fighting_Spirit_1.3.scx Kata2-Defense Terran 0 1 Kata2-Offense Unknown Zerg 11047
Lost_Temple_2.4_iCCup.scx Kata2-Defense Terran 0 1 Kata2-Offense Unknown Protoss 11627
Fighting_Spirit_1.3.scx Kata2-Defense Terran 0 1 Kata2-Offense Unknown Protoss 11813
Lost_Temple_2.4_iCCup.scx Kata2-Defense Protoss 1 0 Kata2-Offense Unknown Terran 14200
Fighting_Spirit_1.3.scx Kata2-Defense Zerg 1 0 Kata2-Offense Unknown Terran 8961
Lost_Temple_2.4_iCCup.scx Kata2-Defense Zerg 0 1 Kata2-Offense Unknown Protoss 9287
Fighting_Spirit_1.3.scx Kata2-Defense Protoss 1 0 Kata2-Offense Unknown Zerg 12743
Lost_Temple_2.4_iCCup.scx Kata2-Defense Terran 0 1 Kata2-Offense Unknown Protoss 13468
Fighting_Spirit_1.3.scx Kata2-Defense Protoss 1 0 Kata2-Offense Unknown Zerg 15564
Lost_Temple_2.4_iCCup.scx Kata2-Defense Protoss 1 0 Kata2-Offense Unknown Zerg 12681
Fighting_Spirit_1.3.scx Kata2-Defense Zerg 1 0 Kata2-Offense Unknown Zerg 15285
Lost_Temple_2.4_iCCup.scx Kata2-Defense Protoss 1 0 Kata2-Offense Unknown Terran 13797
Fighting_Spirit_1.3.scx Kata2-Defense Protoss 1 0 Kata2-Offense Unknown Terran 13301
Lost_Temple_2.4_iCCup.scx Kata2-Defense Protoss 1 0 Kata2-Offense Unknown Terran 10356
Fighting_Spirit_1.3.scx Kata2-Defense Zerg 1 0 Kata2-Offense Unknown Protoss 12743
Lost_Temple_2.4_iCCup.scx Kata2-Defense Zerg 1 0 Kata2-Offense Unknown Terran 11627
Fighting_Spirit_1.3.scx Kata2-Defense Terran 1 0 Kata2-Offense Unknown Zerg 9891
Lost_Temple_2.4_iCCup.scx Kata2-Defense Zerg 1 0 Kata2-Offense Unknown Zerg 9984
Fighting_Spirit_1.3.scx Kata2-Defense Terran 0 1 Kata2-Offense Unknown Protoss 16263
Lost_Temple_2.4_iCCup.scx Kata2-Defense Zerg 1 0 Kata2-Offense Unknown Terran 9767
Fighting_Spirit_1.3.scx Kata2-Defense Zerg 0 1 Kata2-Offense Unknown Terran 14573
Lost_Temple_2.4_iCCup.scx Kata2-Defense Zerg 1 0 Kata2-Offense Unknown Terran 11224
Fighting_Spirit_1.3.scx Kata2-Defense Zerg 1 0 Kata2-Offense Unknown Terran 9240
Lost_Temple_2.4_iCCup.scx Kata2-Defense Protoss 1 0 Kata2-Offense Unknown Terran 14634
Fighting_Spirit_1.3.scx Kata2-Defense Zerg 1 0 Kata2-Offense Unknown Protoss 10759
Lost_Temple_2.4_iCCup.scx Kata2-Defense Protoss 1 0 Kata2-Offense Unknown Zerg 13456
Fighting_Spirit_1.3.scx Kata2-Defense Terran 1 0 Kata2-Offense Unknown Terran 10449
Lost_Temple_2.4_iCCup.scx Kata2-Defense Protoss 1 0 Kata2-Offense Unknown Terran 10945
Fighting_Spirit_1.3.scx Kata2-Defense Terran 1 0 Kata2-Offense Unknown Zerg 15471
Lost_Temple_2.4_iCCup.scx Kata2-Defense Zerg 0 1 Kata2-Offense Unknown Protoss 9484
Fighting_Spirit_1.3.scx Kata2-Defense Protoss 1 0 Kata2-Offense Unknown Zerg 13022
Lost_Temple_2.4_iCCup.scx Kata2-Defense Zerg 0 1 Kata2-Offense Unknown Protoss 15245
Fighting_Spirit_1.3.scx Kata2-Defense Protoss 1 0 Kata2-Offense Unknown Zerg 13239
Lost_Temple_2.4_iCCup.scx Kata2-Defense Protoss 1 0 Kata2-Offense Unknown Zerg 11720
Fighting_Spirit_1.3.scx Kata2-Defense Terran 1 0 Kata2-Offense Unknown Zerg 11875
Lost_Temple_2.4_iCCup.scx Kata2-Defense Protoss 0 1 Kata2-Offense Unknown Zerg 10595
Fighting_Spirit_1.3.scx Kata2-Defense Protoss 1 0 Kata2-Offense Unknown Terran 13456
Lost_Temple_2.4_iCCup.scx Kata2-Defense Terran 0 1 Kata2-Offense Unknown Zerg 15375
Fighting_Spirit_1.3.scx Kata2-Defense Protoss 1 0 Kata2-Offense Unknown Zerg 14262
Lost_Temple_2.4_iCCup.scx Kata2-Defense Terran 0 1 Kata2-Offense Unknown Protoss 14289
Fighting_Spirit_1.3.scx Kata2-Defense Zerg 0 1 Kata2-Offense Unknown Protoss 13994
Lost_Temple_2.4_iCCup.scx Kata2-Defense Zerg 0 1 Kata2-Offense Unknown Terran 8918
Fighting_Spirit_1.3.scx Kata2-Defense Zerg 1 0 Kata2-Offense Unknown Terran 12650
Lost_Temple_2.4_iCCup.scx Kata2-Defense Protoss 1 0 Kata2-Offense Unknown Terran 14479
Fighting_Spirit_1.3.scx Kata2-Defense Terran 1 0 Kata2-Offense Unknown Zerg 10666
Lost_Temple_2.4_iCCup.scx Kata2-Defense Terran 0 1 Kata2-Offense Unknown Protoss 12266
Fighting_Spirit_1.3.scx Kata2-Defense Terran 1 0 Kata2-Offense Unknown Zerg 13208
Lost_Temple_2.4_iCCup.scx Kata2-Defense Protoss 1 0 Kata2-Offense Unknown Protoss 15905
Fighting_Spirit_1.3.scx Kata2-Defense Zerg 0 1 Kata2-Offense Unknown Protoss 12947
Lost_Temple_2.4_iCCup.scx Kata2-Defense Terran 0 1 Kata2-Offense Unknown Zerg 11333
Fighting_Spirit_1.3.scx Kata2-Defense Zerg 1 0 Kata2-Offense Unknown Protoss 12557
Lost_Temple_2.4_iCCup.scx Kata2-Defense Protoss 1 0 Kata2-Offense Unknown Terran 17734
Fighting_Spirit_1.3.scx Kata2-Defense Protoss 0 1 Kata2-Offense Unknown Terran 16013
Lost_Temple_2.4_iCCup.scx Kata2-Defense Zerg 0 1 Kata2-Offense Unknown Protoss 15160
Fighting_Spirit_1.3.scx Kata2-Defense Zerg 1 0 Kata2-Offense Unknown Terran 13239
Lost_Temple_2.4_iCCup.scx Kata2-Defense Terran 1 0 Kata2-Offense Unknown Zerg 12650
Lost_Temple_2.4_iCCup.scx Kata2-Defense Terran 1 0 Kata2-Offense Unknown Terran 14944
Fighting_Spirit_1.3.scx Kata2-Defense Protoss 1 0 Kata2-Offense Unknown Terran 15223
Lost_Temple_2.4_iCCup.scx Kata2-Defense Protoss 1 0 Kata2-Offense Unknown Terran 12123
Fighting_Spirit_1.3.scx Kata2-Defense Terran 1 0 Kata2-Offense Unknown Zerg 13518
Lost_Temple_2.4_iCCup.scx Kata2-Defense Zerg 1 0 Kata2-Offense Unknown Terran 13394
Fighting_Spirit_1.3.scx Kata2-Defense Zerg 0 1 Kata2-Offense Unknown Protoss 9845
Lost_Temple_2.4_iCCup.scx Kata2-Defense Terran 1 0 Kata2-Offense Unknown Zerg 11751
Fighting_Spirit_1.3.scx Kata2-Defense Zerg 0 1 Kata2-Offense Unknown Protoss 10783
Lost_Temple_2.4_iCCup.scx Kata2-Defense Protoss 1 0 Kata2-Offense Unknown Terran 13270
Fighting_Spirit_1.3.scx Kata2-Defense Terran 1 0 Kata2-Offense Unknown Protoss 11968
Lost_Temple_2.4_iCCup.scx Kata2-Defense Zerg 1 0 Kata2-Offense Unknown Terran 13053
Fighting_Spirit_1.3.scx Kata2-Defense Terran 1 0 Kata2-Offense Unknown Zerg 13394
Lost_Temple_2.4_iCCup.scx Kata2-Defense Zerg 1 0 Kata2-Offense Unknown Terran 10635
Fighting_Spirit_1.3.scx Kata2-Defense Protoss 1 0 Kata2-Offense Unknown Terran 15378
Lost_Temple_2.4_iCCup.scx Kata2-Defense Zerg 1 0 Kata2-Offense Unknown Protoss 11193
Fighting_Spirit_1.3.scx Kata2-Defense Protoss 1 0 Kata2-Offense Unknown Terran 8620
Lost_Temple_2.4_iCCup.scx Kata2-Defense Terran 0 1 Kata2-Offense Unknown Protoss 15729
Fighting_Spirit_1.3.scx Kata2-Defense Zerg 1 0 Kata2-Offense Unknown Terran 9302
Lost_Temple_2.4_iCCup.scx Kata2-Defense Zerg 1 0 Kata2-Offense Unknown Protoss 11100
Fighting_Spirit_1.3.scx Kata2-Defense Zerg 0 1 Kata2-Offense Unknown Protoss 9205
Lost_Temple_2.4_iCCup.scx Kata2-Defense Zerg 0 1 Kata2-Offense Unknown Protoss 16099
Fighting_Spirit_1.3.scx Kata2-Defense Zerg 1 0 Kata2-Offense Unknown Terran 12309
Lost_Temple_2.4_iCCup.scx Kata2-Defense Terran 0 1 Kata2-Offense Unknown Zerg 15059
Fighting_Spirit_1.3.scx Kata2-Defense Protoss 1 0 Kata2-Offense Unknown Terran 28832
Lost_Temple_2.4_iCCup.scx Kata2-Defense Terran 0 1 Kata2-Offense Unknown Protoss 14853
Fighting_Spirit_1.3.scx Kata2-Defense Protoss 1 0 Kata2-Offense Unknown Terran 13425
Lost_Temple_2.4_iCCup.scx Kata2-Defense Zerg 0 1 Kata2-Offense Unknown Terran 12199
Fighting_Spirit_1.3.scx Kata2-Defense Zerg 1 0 Kata2-Offense Unknown Terran 9953
Lost_Temple_2.4_iCCup.scx Kata2-Defense Protoss 1 0 Kata2-Offense Unknown Terran 13952
Fighting_Spirit_1.3.scx Kata2-Defense Zerg 1 0 Kata2-Offense Unknown Protoss 14293
Lost_Temple_2.4_iCCup.scx Kata2-Defense Protoss 1 0 Kata2-Offense Unknown Terran 11844
Fighting_Spirit_1.3.scx Kata2-Defense Zerg 1 0 Kata2-Offense Unknown Protoss 10294
Fighting_Spirit_1.3.scx Kata2-Defense Zerg 1 0 Kata2-Offense Unknown Protoss 28832
Lost_Temple_2.4_iCCup.scx Kata2-Defense Protoss 1 0 Kata2-Offense Unknown Zerg 12340
Fighting_Spirit_1.3.scx Kata2-Defense Protoss 1 0 Kata2-Offense Unknown Zerg 11348
